file_name,book_id,chapter_start,verse_start,timestamp,chapter_length
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,19,147.45,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,20,157.33,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,21,164.4,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,22,174.42,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,23,184.22,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,24,194.9,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,25,204.01,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,26,214,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,27,224.53,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,28,233.68,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,29,240.32,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,30,245.29,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,31,250.73,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,32,256.68,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,33,260.44,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,34,268.15,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,35,276.69,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,36,285.05,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,37,291.6,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,38,300.5,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,39,305.34,327.2097959
B07___14_1Corinthians__N2KORSKV.mp3,1CO,14,40,311.24,327.2097959
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,1,4.46,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,2,11.21,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,3,18.74,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,4,27.95,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,5,34.44,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,6,38.65,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,7,47.2,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,8,51.27,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,9,57.65,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,10,66.85,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,11,81.57,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,12,88.4,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,13,94.28,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,14,99.03,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,15,104.22,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,16,114.12,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,17,117.91,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,18,122.65,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,19,126.6,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,20,131.65,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,21,138.94,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,22,145.2,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,23,152.82,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,24,161.44,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,25,170.16,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,26,174.91,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,27,178.83,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,28,192.32,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,29,203.82,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,30,214.34,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,31,217.17,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,32,225.41,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,33,237.22,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,34,242,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,35,252,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,36,257.09,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,37,261.69,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,38,268.57,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,39,274.23,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,40,283.09,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,41,291.75,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,42,300.91,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,43,308.53,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,44,317.32,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,45,327.82,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,46,336.41,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,47,341.19,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,48,346.42,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,49,354.71,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,50,360.87,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,51,370.31,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,52,378.25,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,53,390.38,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,54,396.74,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,55,407.09,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,56,411.86,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,57,416.91,469.6293878
B07___15_1Corinthians__N2KORSKV.mp3,1CO,15,58,422.6,469.6293878
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,1,3.34,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,2,11.74,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,3,21.17,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,4,27.71,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,5,32.74,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,6,38.49,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,7,45.09,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,8,52.29,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,9,55.44,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,10,60.64,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,11,67.6,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,12,75.49,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,13,87.42,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,14,93.7,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,15,97,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,16,107.53,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,17,111.72,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,18,118.24,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,19,123.49,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,20,130.91,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,21,135.56,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,22,139.56,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,23,146.66,164.5191837
B07___16_1Corinthians__N2KORSKV.mp3,1CO,16,24,149.91,164.5191837
B23___01_1John_________N2KORSKV.mp3,1JN,1,1,5.11,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,2,17.65,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,3,29.07,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,4,42.44,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,5,47.37,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,6,57.34,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,7,64.5,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,8,76.25,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,9,82.8,98.29877551
B23___01_1John_________N2KORSKV.mp3,1JN,1,10,91.34,98.29877551
B23___02_1John_________N2KORSKV.mp3,1JN,2,1,2.82,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,2,16.07,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,3,23.64,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,4,29.53,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,5,36.91,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,6,45.74,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,7,50.94,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,8,60.93,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,9,72.08,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,10,77.56,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,11,83.95,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,12,93.75,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,13,99.38,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,14,113.95,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,15,127.38,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,16,136.44,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,17,147.58,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,18,155.44,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,19,168.81,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,20,182.15,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,21,187.11,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,22,195.42,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,23,205.08,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,24,213.12,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,25,224.4,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,26,229.93,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,27,234.38,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,28,250.86,266.9191837
B23___02_1John_________N2KORSKV.mp3,1JN,2,29,261.04,266.9191837
B23___03_1John_________N2KORSKV.mp3,1JN,3,1,2.65,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,2,16.62,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,3,30.09,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,4,35.76,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,5,43.65,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,6,48.94,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,7,57.53,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,8,66.78,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,9,77.91,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,10,88.37,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,11,100.73,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,12,106.94,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,13,118.42,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,14,123.44,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,15,131.19,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,16,138.94,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,17,147.95,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,18,158.32,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,19,164.21,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,20,169.41,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,21,175.45,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,22,181.66,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,23,188.32,207.2816327
B23___03_1John_________N2KORSKV.mp3,1JN,3,24,197.46,207.2816327
B23___04_1John_________N2KORSKV.mp3,1JN,4,1,3.07,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,2,13.33,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,3,22.38,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,4,33.53,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,5,42.95,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,6,48.81,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,7,61.12,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,8,70.4,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,9,75,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,10,85.03,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,11,94.97,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,12,100.91,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,13,109.13,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,14,116.33,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,15,122.6,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,16,129.42,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,17,142.29,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,18,153.57,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,19,164.62,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,20,168.01,186.8016327
B23___04_1John_________N2KORSKV.mp3,1JN,4,21,179.98,186.8016327
B23___05_1John_________N2KORSKV.mp3,1JN,5,1,4,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,2,13.37,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,3,20,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,4,26.61,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,5,35.09,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,6,41.32,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,7,55.69,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,8,58.16,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,9,64.09,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,10,74.5,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,11,88.27,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,12,95.57,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,13,102.77,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,14,110.2,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,15,118.45,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,16,126.16,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,17,142.73,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,18,148.58,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,19,159.68,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,20,165.81,189.2832653
B23___05_1John_________N2KORSKV.mp3,1JN,5,21,182,189.2832653
B21___01_1Peter________N2KORSKV.mp3,1PE,1,1,4.17,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,2,17.69,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,3,31.75,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,4,45.97,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,5,53.15,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,6,60.34,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,7,68.15,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,8,81.94,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,9,93.78,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,10,99.08,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,11,108.32,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,12,117.93,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,13,133.25,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,14,145.56,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,15,150.68,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,16,156.57,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,17,161.45,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,18,171.01,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,19,179.17,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,20,185.31,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,21,193.57,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,22,201.93,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,23,211.86,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,24,219.44,262.3477551
B21___01_1Peter________N2KORSKV.mp3,1PE,1,25,229.97,262.3477551
B21___02_1Peter________N2KORSKV.mp3,1PE,2,1,3.46,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,2,9.59,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,3,16.73,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,4,20.26,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,5,27.57,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,6,39.96,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,7,53.44,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,8,64.26,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,9,74.38,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,10,89.79,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,11,99.6,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,12,108.82,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,13,121,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,14,127.83,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,15,133.91,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,16,141.78,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,17,150.17,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,18,156.5,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,19,165.28,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,20,172,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,21,183.93,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,22,192.94,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,23,198.5,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,24,210.61,251.1934694
B21___02_1Peter________N2KORSKV.mp3,1PE,2,25,222.09,251.1934694
B21___03_1Peter________N2KORSKV.mp3,1PE,3,1,2.82,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,2,14.44,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,3,18.16,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,4,26.09,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,5,38.04,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,6,45.65,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,7,54.48,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,8,69.48,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,9,79.91,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,10,90.83,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,11,101.46,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,12,107.87,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,13,117.95,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,14,122.65,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,15,130.12,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,16,142.82,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,17,152.16,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,18,157.87,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,19,169.05,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,20,173.15,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,21,185.68,217.1036735
B21___03_1Peter________N2KORSKV.mp3,1PE,3,22,198.13,217.1036735
B21___04_1Peter________N2KORSKV.mp3,1PE,4,1,2.6,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,2,12.95,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,3,19.91,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,4,31.85,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,5,40.49,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,6,46.21,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,7,57.62,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,8,66.08,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,9,72.27,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,10,75.87,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,11,83.82,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,12,103.74,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,13,114.2,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,14,123.11,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,15,132.31,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,16,139.13,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,17,147.12,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,18,157.94,184.3461224
B21___04_1Peter________N2KORSKV.mp3,1PE,4,19,165.78,184.3461224
B21___05_1Peter________N2KORSKV.mp3,1PE,5,1,2.78,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,2,13.24,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,3,25.82,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,4,31.03,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,5,37.11,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,6,53.23,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,7,60.21,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,8,65.25,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,9,75,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,10,83.77,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,11,98.49,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,12,103.42,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,13,116.98,143.3077551
B21___05_1Peter________N2KORSKV.mp3,1PE,5,14,125.01,143.3077551
B13___01_1Thess________N2KORSKV.mp3,1TH,1,1,5,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,2,18.29,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,3,23.95,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,4,33.01,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,5,36.82,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,6,47.65,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,7,55.27,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,8,60.32,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,9,71.19,90.56653061
B13___01_1Thess________N2KORSKV.mp3,1TH,1,10,80.66,90.56653061
B13___02_1Thess________N2KORSKV.mp3,1TH,2,1,5.11,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,2,9.29,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,3,21.71,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,4,27.7,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,5,38.37,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,6,44.6,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,7,51.4,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,8,56.36,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,9,67.11,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,10,77.2,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,11,84.48,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,12,87.86,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,13,97,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,14,110.15,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,15,121.25,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,16,128.74,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,17,141.4,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,18,150.7,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,19,156.72,168.1240816
B13___02_1Thess________N2KORSKV.mp3,1TH,2,20,164.32,168.1240816
B13___03_1Thess________N2KORSKV.mp3,1TH,3,1,4.6,101.4595918
B13___03_1Thess________N2KORSKV.mp3,1TH,3,2,10.49,101.4595918
B13___03_1Thess________N2KORSKV.mp3,1TH,3,3,17.09,101.4595918
